,RUL-predicted,TRUE-RUL
10038,96.6325,77
10039,91.69,76
10040,88.8475,75
10041,90.6425,74
10042,102.6475,73
10043,96.9,72
10044,94.5,71
10045,88.2875,70
10046,93.3125,69
10047,86.74,68
10048,83.55,67
10049,81.71,66
10050,91.5925,65
10051,79.425,64
10052,84.2675,63
10053,88.34,62
10054,79.75,61
10055,87.05,60
10056,78.1175,59
10057,89.6725,58
10058,92.185,57
10059,83.2725,56
10060,84.71,55
10061,75.78,54
10062,75.7975,53
10063,75.06,52
10064,57.9525,51
10065,80.57,50
10066,69.45,49
10067,59.6475,48
10068,80.33,47
10069,58.685,46
10070,59.4325,45
10071,70.1975,44
10072,71.975,43
10073,66.605,42
10074,51.865,41
10075,65.315,40
10076,58.2475,39
10077,58.7675,38
10078,68.15,37
10079,39.265,36
10080,46.6375,35
10081,31.83,34
10082,220.8775,178
10083,235.1275,177
10084,221.355,176
10085,209.125,175
10086,190.8925,174
10087,229.85,173
10088,205.6125,172
10089,217.365,171
10090,215.905,170
10091,211.3375,169
10092,219.305,168
10093,209.975,167
10094,218.2575,166
10095,213.1875,165
10096,207.4625,164
10097,205.035,163
10098,220.6725,162
10099,198.635,161
10100,206.28,160
10101,192.295,159
10102,199.5625,158
10103,194.5775,157
10104,201.0875,156
10105,188.7925,155
10106,200.79,154
10107,202.9025,153
10108,174.185,152
10109,184.22,151
10110,185.8575,150
10111,187.7675,149
10112,209.5825,148
10113,180.7175,147
10114,187.0225,146
10115,180.1175,145
10116,177.765,144
10117,186.405,143
10118,166.8675,142
10119,178.7625,141
10120,186.405,140
10121,179.6525,139
10122,173.145,138
10123,179.4675,137
10124,187.965,136
10125,174.73,135
10126,159.6025,134
10127,169.315,133
10128,177.835,132
10129,163.4425,131
10130,187.2875,130
10131,181.475,129
10132,173.985,128
10133,165.1375,127
10134,172.05,126
10135,163.705,125
10136,173.31,124
10137,163.0025,123
10138,173.885,122
10139,172.2775,121
10140,177.4925,120
10141,177.9925,119
10142,161.425,118
10143,170.3975,117
10144,150.8775,116
10145,165.2025,115
10146,160.0225,114
10147,166.05,113
10148,162.76,112
10149,168.72,111
10150,174.4575,110
10151,152.92,109
10152,160.2775,108
10153,161.245,107
10154,199.325,163
10155,214.5575,162
10156,197.0125,161
10157,195.5625,160
10158,199.8,159
10159,196.115,158
10160,190.26,157
10161,205.285,156
10162,202.5825,155
10163,202.4425,154
10164,223.145,153
10165,199.2175,152
10166,200.9225,151
10167,190.255,150
10168,201.35,149
10169,197.8525,148
10170,189.1425,147
10171,187.86,146
10172,177.25,145
10173,195.0675,144
10174,207.91,143
10175,214.7825,142
10176,204.685,141
10177,202.35,140
10178,186.2775,139
10179,182.215,138
10180,176.545,137
10181,185.9025,136
10182,190.2,135
10183,168.6375,134
10184,180.2925,133
10185,184.165,132
10186,185.185,131
10187,184.995,130
10188,174.72,129
10189,185.88,128
10190,171.9725,127
10191,186.8725,126
10192,171.005,125
10193,186.3925,124
10194,187.485,123
10195,163.8225,122
10196,164.255,121
10197,169.825,120
10198,171.515,119
10199,164.1025,118
10200,157.63,117
10201,166.7825,116
10202,157.1725,115
10203,173.04,114
10204,147.5025,113
10205,140.21,112
10206,158.85,111
10207,152.4225,110
10208,145.6475,109
10209,157.2325,108
10210,157.2125,107
10211,158.4975,106
10212,168.525,105
10213,158.7875,104
10214,161.8925,103
10215,149.1275,102
10216,147.1525,101
10217,127.7175,100
10218,156.115,99
10219,153.2425,98
10220,140.4525,97
10221,139.515,96
10222,136.045,95
10223,148.9975,94
10224,150.4125,93
10225,128.785,92
10226,132.1025,91
10227,138.6375,90
10228,135.88,89
10229,120.875,88
10230,149.93,87
10231,150.635,86
10232,121.5375,85
10233,130.1,84
10234,134.4675,83
10235,131.09,82
10236,119.605,81
10237,119.93,80
10238,126.255,79
10239,120.81,78
10240,121.435,77
10241,116.7825,76
10242,123.035,75
10243,129.455,74
10244,110.135,73
10245,118.0675,72
10246,114.6025,71
10247,110.46,70
10248,112.8875,69
10249,107.28,68
10250,113.395,67
10251,112.3775,66
10252,114.7325,65
10253,113.7175,64
10254,91.775,63
10255,202.21,222
10256,200.9725,221
10257,205.6125,220
10258,189.23,219
10259,195.41,218
10260,186.675,217
10261,203.2875,216
10262,198.12,215
10263,189.83,214
10264,185.715,213
10265,183.995,212
10266,190.215,211
10267,189.51,210
10268,189.7375,209
10269,193.6825,208
10270,197.25,207
10271,184.485,206
10272,176.8475,205
10273,197.535,204
10274,172.735,203
10275,177.535,202
10276,195.6375,201
10277,194.0825,200
10278,176.8375,199
10279,173.8625,198
10280,184.695,197
10281,195.4225,196
10282,174.035,195
10283,191.73,194
10284,173.0825,193
10285,164.75,192
10286,174.8325,191
10287,178.28,190
10288,171.4375,189
10289,174.2725,188
10290,161.665,187
10291,182.485,186
10292,164.995,185
10293,148.3025,184
10294,171.325,183
10295,158.2075,182
10296,156.84,181
10297,166.87,180
10298,149.3425,179
10299,153.94,178
10300,146.24,177
10301,160.9725,176
10302,140.425,175
10303,140.2,174
10304,145.3825,173
10305,144.97,172
10306,157.4925,171
10307,144.7525,170
10308,157.885,169
10309,154.865,168
10310,153.31,167
10311,129.4275,166
10312,133.8225,165
10313,143.35,164
10314,135.6225,163
10315,127.9575,162
10316,142.6975,161
10317,132.065,160
10318,140.935,159
10319,144.29,158
10320,131.705,157
10321,134.9525,156
10322,163.7025,155
10323,151.815,154
10324,119.5375,153
10325,131.7075,152
10326,118.3125,151
10327,118.85,150
10328,126.105,149
10329,135.8625,148
10330,101.0475,147
10331,97.3675,146
10332,132.8025,145
10333,128.755,144
10334,129.6325,143
10335,100.5675,142
10336,115.615,141
10337,122.73,140
10338,117.6775,139
10339,109.3325,138
10340,98.9425,137
10341,115.91,136
10342,131.6425,135
10343,116.8475,134
10344,110.71,133
10345,135.7575,132
10346,113.03,131
10347,115.0375,130
10348,120.8525,129
10349,92.595,128
10350,111.705,127
10351,97.7325,126
10352,103.72,125
10353,98.77,124
10354,100.375,123
10355,87.0525,122
10356,122.5075,121
10357,105.655,120
10358,108.9425,119
10359,77.7975,118
10360,95.135,117
10361,98.99,116
10362,100.8125,115
10363,110.5525,114
10364,106.72,113
10365,88.72,112
10366,100.1975,111
10367,94.53,110
10368,84.5975,109
10369,109.4225,108
10370,95.9675,107
10371,80.7,106
10372,94.0675,105
10373,98.4525,104
10374,91.6725,103
10375,81.03,102
10376,104.33,101
10377,96.7475,100
10378,102.555,99
10379,87.0125,98
10380,91.3225,97
10381,92.575,96
10382,107.57,95
10383,86.425,94
10384,86.365,93
10385,92.685,92
10386,72.145,91
10387,76.78,90
10388,192.425,220
10389,191.8,219
10390,190.88,218
10391,189.385,217
10392,218.0525,216
10393,200.235,215
10394,189.47,214
10395,201.04,213
10396,186.9525,212
10397,205.685,211
10398,188.7425,210
10399,200.0075,209
10400,197.1175,208
10401,201.89,207
10402,193.26,206
10403,193.92,205
10404,184.5875,204
10405,207.04,203
10406,198.52,202
10407,184.0075,201
10408,187.1975,200
10409,184.29,199
10410,182.875,198
10411,194.7975,197
10412,184.6225,196
10413,158.0775,195
10414,159.53,194
10415,177.3375,193
10416,176.3025,192
10417,170.1825,191
10418,167.975,190
10419,187.9425,189
10420,191.5725,188
10421,155.425,187
10422,157.825,186
10423,165.6875,185
10424,158.5625,184
10425,164.985,183
10426,171.995,182
10427,146.3575,181
10428,184.1875,180
10429,167.3125,179
10430,157.0175,178
10431,164.315,177
10432,154.3175,176
10433,151.8825,175
10434,154.865,174
10435,160.795,173
10436,137.1075,172
10437,154.875,171
10438,153.885,170
10439,159.2025,169
10440,152.6025,168
10441,149.8225,167
10442,162.4475,166
10443,151.5575,165
10444,159.725,164
10445,150.855,163
10446,141.19,162
10447,154.1825,161
10448,133.8925,160
10449,145.24,159
10450,148.335,158
10451,137.11,157
10452,141.305,156
10453,135.7975,155
10454,146.485,154
10455,140.6475,153
10456,148.735,152
10457,131.0,151
10458,122.5275,150
10459,131.4125,149
10460,130.45,148
10461,116.85,147
10462,132.915,146
10463,135.39,145
10464,110.7425,144
10465,151.1,143
10466,123.7775,142
10467,124.1525,141
10468,115.1375,140
10469,110.1925,139
10470,125.2175,138
10471,113.5875,137
10472,122.285,136
10473,117.4075,135
10474,128.805,134
10475,129.92,133
10476,109.1325,132
10477,110.675,131
10478,132.07,130
10479,121.85,129
10480,121.76,128
10481,107.9775,127
10482,101.9225,126
10483,114.505,125
10484,99.97,124
10485,107.4975,123
10486,117.595,122
10487,108.385,121
10488,102.23,120
10489,103.17,119
10490,114.11,118
10491,87.5425,117
10492,95.3175,116
10493,107.2825,115
10494,114.2775,114
10495,125.855,113
10496,92.43,112
10497,105.46,111
10498,100.9125,110
10499,100.79,109
10500,89.4425,108
10501,100.105,107
10502,99.8375,106
10503,101.385,105
10504,100.745,104
10505,93.875,103
10506,99.5275,102
10507,100.795,101
10508,104.285,100
10509,107.7575,99
10510,78.165,98
10511,90.64,97
10512,85.04,96
10513,90.905,95
10514,96.96,94
10515,90.7125,93
10516,96.0125,92
10517,100.9625,91
10518,77.885,90
10519,82.755,89
10520,96.2225,88
10521,102.4175,87
10522,90.8625,86
10523,92.39,85
10524,78.7925,84
10525,94.99,83
10526,88.2775,82
10527,76.0925,81
10528,75.205,80
10529,88.21,79
10530,97.5525,78
10531,90.475,77
10532,95.745,76
10533,89.0625,75
10534,86.7725,74
10535,67.3225,73
10536,68.145,72
10537,90.3225,71
10538,68.9875,70
10539,79.7475,69
10540,58.9,68
10541,75.735,67
10542,82.1775,66
10543,79.475,65
10544,72.0975,64
10545,72.1975,63
10546,76.9625,62
10547,82.56,61
10548,63.485,60
10549,84.5625,59
10550,67.69,58
10551,71.25,57
10552,66.3825,56
10553,65.1375,55
10554,70.0025,54
10555,62.6025,53
10556,49.555,52
10557,53.31,51
10558,57.64,50
10559,55.0575,49
10560,52.8225,48
10561,58.915,47
10562,53.025,46
10563,64.77,45
10564,65.445,44
10565,64.0825,43
10566,61.3075,42
10567,53.5275,41
10568,41.8625,40
10569,58.195,39
10570,30.65,38
10571,30.21,37
10572,36.7775,36
10573,60.7525,35
10574,50.175,34
10575,42.76,33
10576,42.0175,32
10577,32.98,31
10578,39.4025,30
10579,31.55,29
10580,31.405,28
10581,32.27,27
10582,27.2975,26
10583,27.1175,25
10584,28.49,24
10585,39.2425,23
10586,24.8475,22
10587,25.345,21
10588,22.3175,20
10589,22.005,19
10590,18.1675,18
10591,34.0125,17
10592,17.1675,16
10593,20.745,15
10594,21.035,14
10595,12.19,13
10596,11.715,12
10597,15.3225,11
10598,6.0025,10
10599,3.9825,9
10600,7.465,8
10601,193.145,170
10602,203.6525,169
10603,206.19,168
10604,192.8075,167
10605,196.7325,166
10606,197.37,165
10607,203.515,164
10608,206.2625,163
10609,202.56,162
10610,197.32,161
10611,190.97,160
10612,192.6025,159
10613,191.4125,158
10614,187.5575,157
10615,188.77,156
10616,197.735,155
10617,193.355,154
10618,189.4425,153
10619,190.6625,152
10620,176.87,151
10621,178.3725,150
10622,181.2525,149
10623,175.84,148
10624,193.8475,147
10625,183.4125,146
10626,181.02,145
10627,188.3275,144
10628,165.985,143
10629,167.0725,142
10630,171.67,141
10631,187.155,140
10632,176.915,139
10633,169.1325,138
10634,167.655,137
10635,156.25,136
10636,160.9875,135
10637,162.0125,134
10638,166.19,133
10639,174.6075,132
10640,176.24,131
10641,163.12,130
10642,153.7525,129
10643,164.585,128
10644,161.9725,127
10645,163.8,126
10646,162.4425,125
10647,153.52,124
10648,145.9425,123
10649,158.54,122
10650,141.665,121
10651,166.22,120
10652,154.9725,119
10653,140.4125,118
10654,148.915,117
10655,172.5125,116
10656,188.7725,115
10657,154.83,114
10658,150.905,113
10659,157.14,112
10660,151.7325,111
10661,139.005,110
10662,149.355,109
10663,147.72,108
10664,139.5075,107
10665,141.9,106
10666,137.865,105
10667,134.5575,104
10668,139.0575,103
10669,134.5675,102
10670,131.54,101
10671,128.0875,100
10672,140.9125,99
10673,141.8,98
10674,136.8,97
10675,145.67,96
10676,139.3125,95
10677,120.0225,94
10678,109.195,93
10679,108.3625,92
10680,136.8675,91
10681,102.735,90
10682,119.0575,89
10683,116.9175,88
10684,119.4625,87
10685,120.67,86
10686,118.41,85
10687,153.075,84
10688,119.3275,83
10689,129.9,82
10690,120.8375,81
10691,97.76,80
10692,117.09,79
10693,108.6325,78
10694,117.2875,77
10695,117.84,76
10696,120.0025,75
10697,112.1325,74
10698,96.825,73
10699,107.015,72
10700,95.11,71
10701,92.64,70
10702,103.1875,69
10703,100.4,68
10704,87.07,67
10705,95.6,66
10706,112.54,65
10707,120.8925,64
10708,91.8975,63
10709,111.1925,62
10710,91.15,61
10711,95.27,60
10712,99.9675,59
10713,89.9075,58
10714,85.825,57
10715,81.815,56
10716,92.26,55
10717,94.825,54
10718,96.15,53
10719,85.22,52
10720,98.9225,51
10721,103.25,50
10722,95.755,49
10723,72.4375,48
10724,102.3525,47
10725,81.1375,46
10726,89.0575,45
10727,83.65,44
10728,103.1175,43
10729,88.82,42
10730,72.18,41
10731,80.085,40
10732,89.29,39
10733,74.6325,38
10734,81.67,37
10735,74.64,36
10736,68.245,35
10737,62.1975,34
10738,56.1075,33
10739,55.335,32
10740,51.6625,31
10741,49.34,30
10742,58.125,29
10743,52.455,28
10744,72.4525,27
10745,46.5675,26
10746,43.4925,25
10747,57.085,24
10748,38.185,23
10749,42.11,22
10750,34.635,21
10751,32.8375,20
10752,30.5675,19
10753,34.84,18
10754,31.94,17
10755,33.4325,16
10756,21.3425,15
10757,21.59,14
10758,20.1775,13
10759,19.1925,12
10760,12.77,11
10761,16.2875,10
10762,8.2925,9
10763,192.225,209
10764,229.1825,208
10765,210.325,207
10766,189.56,206
10767,214.655,205
10768,198.475,204
10769,215.4575,203
10770,203.12,202
10771,217.57,201
10772,225.4275,200
10773,210.785,199
10774,196.92,198
10775,191.0375,197
10776,188.9025,196
10777,206.45,195
10778,187.0775,194
10779,192.0875,193
10780,179.3475,192
10781,205.48,191
10782,168.91,190
10783,194.695,189
10784,195.26,188
10785,193.4325,187
10786,217.32,186
10787,188.675,185
10788,177.4,184
10789,203.3575,183
10790,182.6575,182
10791,185.7325,181
10792,192.42,180
10793,170.685,179
10794,162.9825,178
10795,167.655,177
10796,198.1725,176
10797,200.365,175
10798,166.605,174
10799,175.02,173
10800,163.15,172
10801,169.9125,171
10802,201.28,170
10803,162.365,169
10804,183.325,168
10805,165.8775,167
10806,149.2425,166
10807,179.7375,165
10808,172.2875,164
10809,163.8225,163
10810,143.5925,162
10811,169.165,161
10812,153.365,160
10813,151.12,159
10814,181.06,158
10815,142.21,157
10816,141.2075,156
10817,177.15,155
10818,149.86,154
10819,159.1975,153
10820,151.4625,152
10821,148.6725,151
10822,164.47,150
10823,162.9725,149
10824,159.6475,148
10825,162.8,147
10826,149.5025,146
10827,135.5075,145
10828,132.5225,144
10829,131.9125,143
10830,155.035,142
10831,132.285,141
10832,139.5525,140
10833,159.8125,139
10834,129.2125,138
10835,121.525,137
10836,215.6275,229
10837,232.6375,228
10838,202.7075,227
10839,194.3075,226
10840,201.99,225
10841,197.3025,224
10842,198.03,223
10843,191.0575,222
10844,198.4125,221
10845,198.875,220
10846,202.9025,219
10847,192.9125,218
10848,200.8775,217
10849,190.5925,216
10850,180.33,215
10851,181.135,214
10852,187.3075,213
10853,179.5225,212
10854,182.9275,211
10855,177.5575,210
10856,194.5025,209
10857,188.69,208
10858,184.8775,207
10859,184.0475,206
10860,179.7525,205
10861,171.505,204
10862,178.1925,203
10863,169.5075,202
10864,177.6325,201
10865,186.3,200
10866,173.2475,199
10867,175.1675,198
10868,163.0675,197
10869,177.855,196
10870,171.1225,195
10871,165.925,194
10872,167.8075,193
10873,174.4475,192
10874,152.2875,191
10875,161.7975,190
10876,156.8925,189
10877,174.8575,188
10878,157.635,187
10879,163.7375,186
10880,157.305,185
10881,145.2675,184
10882,162.215,183
10883,163.6575,182
10884,147.9925,181
10885,144.135,180
10886,153.49,179
10887,146.98,178
10888,172.93,177
10889,146.39,176
10890,173.6125,175
10891,139.075,174
10892,138.58,173
10893,141.9575,172
10894,141.41,171
10895,134.2625,170
10896,131.23,169
10897,152.45,168
10898,135.4525,167
10899,149.605,166
10900,133.74,165
10901,123.9875,164
10902,152.8475,163
10903,123.5675,162
10904,125.935,161
10905,127.5475,160
10906,140.9025,159
10907,120.6725,158
10908,129.7525,157
10909,153.6375,156
10910,149.915,155
10911,127.62,154
10912,153.0075,153
10913,123.265,152
10914,115.2775,151
10915,117.5225,150
10916,108.74,149
10917,124.6875,148
10918,123.615,147
10919,129.525,146
10920,130.5275,145
10921,108.1725,144
10922,122.2525,143
10923,137.385,142
10924,102.5575,141
10925,113.7425,140
10926,117.1825,139
10927,120.41,138
10928,117.7825,137
10929,106.3125,136
10930,129.5625,135
10931,105.0775,134
10932,107.835,133
10933,110.14,132
10934,130.665,131
10935,92.9025,130
10936,110.835,129
10937,112.36,128
10938,97.935,127
10939,130.3225,126
10940,113.755,125
10941,93.345,124
10942,98.8825,123
10943,104.0675,122
10944,75.45,121
10945,99.4775,120
10946,97.39,119
10947,103.17,118
10948,98.7075,117
10949,105.475,116
10950,103.7975,115
10951,93.4325,114
10952,128.25,113
10953,90.605,112
10954,113.82,111
10955,83.1225,110
10956,95.01,109
10957,90.1175,108
10958,106.33,107
10959,100.6025,106
10960,96.1225,105
10961,86.4875,104
10962,84.8175,103
10963,97.7325,102
10964,81.7825,101
10965,78.9425,100
10966,96.4,99
10967,81.795,98
10968,85.32,97
10969,90.94,96
10970,88.025,95
10971,91.0975,94
10972,76.7675,93
10973,101.0875,92
10974,92.05,91
10975,82.5525,90
10976,93.9475,89
10977,87.62,88
10978,71.3125,87
10979,73.9675,86
10980,81.6075,85
10981,99.4175,84
10982,82.0625,83
10983,69.1675,82
10984,68.365,81
10985,86.9825,80
10986,88.3875,79
10987,70.02,78
10988,73.3275,77
10989,67.865,76
10990,71.7775,75
10991,105.8625,74
10992,84.555,73
10993,71.83,72
10994,64.495,71
10995,63.245,70
10996,73.0575,69
10997,60.8775,68
10998,61.9225,67
10999,69.85,66
11000,81.185,65
11001,57.615,64
11002,62.7325,63
11003,71.785,62
11004,58.8675,61
11005,70.865,60
11006,59.5825,59
11007,48.335,58
11008,188.8225,151
11009,180.6525,150
11010,193.6425,149
11011,195.315,148
11012,185.545,147
11013,190.7025,146
11014,184.0725,145
11015,186.825,144
11016,180.5275,143
11017,186.4125,142
11018,184.91,141
11019,192.54,140
11020,179.0725,139
11021,180.84,138
11022,180.8325,137
11023,172.79,136
11024,176.4025,135
11025,180.8875,134
11026,184.0525,133
11027,172.2325,132
11028,168.0725,131
11029,182.2775,130
11030,171.4225,129
11031,173.5475,128
11032,168.13,127
11033,180.6475,126
11034,169.3325,125
11035,163.5225,124
11036,189.1625,123
11037,170.875,122
11038,169.41,121
11039,160.8025,120
11040,164.2275,119
11041,166.11,118
11042,203.4525,198
11043,204.275,197
11044,200.735,196
11045,200.17,195
11046,191.4925,194
11047,184.1825,193
11048,184.1175,192
11049,194.8725,191
11050,189.0075,190
11051,210.0575,189
11052,187.465,188
11053,190.185,187
11054,188.14,186
11055,184.0275,185
11056,184.5375,184
11057,178.6075,183
11058,191.695,182
11059,179.9975,181
11060,178.7275,180
11061,180.535,179
11062,170.575,178
11063,184.3975,177
11064,189.77,176
11065,186.6125,175
11066,197.0225,174
11067,181.9775,173
11068,177.975,172
11069,188.075,171
11070,169.2175,170
11071,197.2475,169
11072,158.6725,168
11073,191.3525,167
11074,200.4,166
11075,215.245,165
11076,166.155,164
11077,151.795,163
11078,167.8225,162
11079,189.4625,161
11080,210.9125,160
11081,169.1475,159
11082,161.915,158
11083,155.945,157
11084,154.7375,156
11085,170.2575,155
11086,168.2,154
11087,172.7725,153
11088,154.33,152
11089,147.24,151
11090,156.5725,150
11091,148.6675,149
11092,179.5,148
11093,154.5075,147
11094,139.2975,146
11095,146.34,145
11096,150.7575,144
11097,149.4175,143
11098,147.2525,142
11099,134.755,141
11100,127.3125,140
11101,149.63,139
11102,140.2325,138
11103,124.9725,137
11104,137.2625,136
11105,146.0775,135
11106,136.06,134
11107,135.8025,133
11108,138.8075,132
11109,144.7575,131
11110,109.9575,130
11111,128.3125,129
11112,136.07,128
11113,111.595,127
11114,114.3525,126
11115,113.8875,125
11116,122.1275,124
11117,128.34,123
11118,108.3225,122
11119,100.6,121
11120,104.3425,120
11121,114.7075,119
11122,97.11,118
11123,125.01,117
11124,118.1375,116
11125,124.6275,115
11126,115.325,114
11127,103.12,113
11128,91.6925,112
11129,98.9775,111
11130,97.87,110
11131,107.8625,109
11132,121.9025,108
11133,90.3025,107
11134,119.8225,106
11135,105.07,105
11136,108.7425,104
11137,102.15,103
11138,107.14,102
11139,133.135,101
11140,97.6625,100
11141,110.4125,99
11142,106.1625,98
11143,105.725,97
11144,119.6225,96
11145,80.0575,95
11146,78.655,94
11147,97.7225,93
11148,94.2075,92
11149,116.94,91
11150,112.8975,90
11151,79.87,89
11152,219.675,171
11153,203.3625,170
11154,203.14,169
11155,213.735,168
11156,205.4575,167
11157,217.425,166
11158,201.3475,165
11159,207.4875,164
11160,204.2975,163
11161,207.045,162
11162,195.2125,161
11163,209.4325,160
11164,210.2775,159
11165,192.615,158
11166,203.615,157
11167,196.415,156
11168,203.995,155
11169,187.99,154
11170,216.37,153
11171,199.9325,152
11172,190.065,151
11173,206.71,150
11174,200.015,149
11175,185.3475,148
11176,182.0375,147
11177,187.425,146
11178,172.765,145
11179,176.39,144
11180,186.835,143
11181,180.66,142
11182,165.7725,141
11183,184.725,140
11184,204.1025,139
11185,172.2775,138
11186,193.2775,137
11187,190.025,136
11188,190.25,135
11189,206.5575,134
11190,165.6625,133
11191,185.2425,132
11192,164.6025,131
11193,187.2025,130
11194,191.0825,129
11195,168.9625,128
11196,159.7075,127
11197,159.9725,126
11198,162.6375,125
11199,157.2925,124
11200,177.3225,123
11201,169.235,122
11202,163.8725,121
11203,170.6575,120
11204,161.3325,119
11205,159.0675,118
11206,163.63,117
11207,154.2,116
11208,194.2525,182
11209,188.7225,181
11210,184.47,180
11211,196.8175,179
11212,198.5825,178
11213,186.9225,177
11214,181.7975,176
11215,191.03,175
11216,180.05,174
11217,187.245,173
11218,184.975,172
11219,187.5,171
11220,178.875,170
11221,181.7925,169
11222,190.5525,168
11223,173.905,167
11224,186.9775,166
11225,177.9975,165
11226,172.795,164
11227,179.2275,163
11228,178.0,162
11229,171.19,161
11230,170.91,160
11231,176.36,159
11232,191.5575,158
11233,168.9675,157
11234,165.455,156
11235,164.5325,155
11236,168.8825,154
11237,190.7375,153
11238,171.72,152
11239,166.0,151
11240,165.1075,150
11241,173.4675,149
11242,173.655,148
11243,155.515,147
11244,162.01,146
11245,154.615,145
11246,155.4075,144
11247,143.59,143
11248,154.7,142
11249,150.4975,141
11250,162.41,140
11251,159.715,139
11252,160.985,138
11253,158.7225,137
11254,138.7,136
11255,140.56,135
11256,148.615,134
11257,134.9025,133
11258,152.1575,132
11259,146.3875,131
11260,131.025,130
11261,144.8275,129
11262,139.87,128
11263,139.4375,127
11264,148.0,126
11265,139.26,125
11266,124.7875,124
11267,140.9975,123
11268,129.64,122
11269,127.9575,121
11270,127.8925,120
11271,123.9875,119
11272,135.7325,118
11273,127.655,117
11274,117.61,116
11275,137.0425,115
11276,192.74,312
11277,203.0375,311
11278,186.965,310
11279,185.615,309
11280,201.755,308
11281,193.7025,307
11282,195.2975,306
11283,189.505,305
11284,182.895,304
11285,187.3625,303
11286,180.95,302
11287,179.85,301
11288,175.2675,300
11289,194.545,299
11290,182.425,298
11291,175.505,297
11292,181.8625,296
11293,189.8975,295
11294,188.2575,294
11295,186.6475,293
11296,186.8825,292
11297,182.39,291
11298,178.01,290
11299,175.8575,289
11300,168.8475,288
11301,178.2125,287
11302,170.17,286
11303,170.5425,285
11304,164.66,284
11305,174.14,283
11306,165.765,282
11307,166.065,281
11308,167.96,280
11309,180.605,279
11310,157.7575,278
11311,170.29,277
11312,163.4225,276
11313,167.9575,275
11314,161.6125,274
11315,173.3375,273
11316,168.6325,272
11317,163.5975,271
11318,157.735,270
11319,164.105,269
11320,182.085,268
11321,161.085,267
11322,169.81,266
11323,156.305,265
11324,152.1925,264
11325,148.2825,263
11326,158.135,262
11327,160.6225,261
11328,139.4925,260
11329,143.6175,259
11330,150.5225,258
11331,157.37,257
11332,156.6625,256
11333,157.5825,255
11334,163.7325,254
11335,145.95,253
11336,140.375,252
11337,155.705,251
11338,132.7475,250
11339,132.3425,249
11340,135.615,248
11341,143.68,247
11342,123.97,246
11343,128.5225,245
11344,127.61,244
11345,134.1825,243
11346,134.755,242
11347,135.8275,241
11348,133.2625,240
11349,130.9425,239
11350,139.1575,238
11351,119.9625,237
11352,133.2975,236
11353,157.8475,235
11354,124.7025,234
11355,121.6,233
11356,123.085,232
11357,117.5775,231
11358,127.51,230
11359,117.2675,229
11360,134.655,228
11361,133.6525,227
11362,124.2025,226
11363,117.4225,225
11364,118.55,224
11365,145.605,223
11366,109.9475,222
11367,115.6725,221
11368,111.3375,220
11369,109.6575,219
11370,110.77,218
11371,107.42,217
11372,115.5925,216
11373,115.7975,215
11374,101.7275,214
11375,103.895,213
11376,112.9575,212
11377,107.995,211
11378,115.3125,210
11379,99.8275,209
11380,117.7175,208
11381,102.9775,207
11382,108.85,206
11383,114.9,205
11384,102.8,204
11385,99.315,203
11386,105.9675,202
11387,100.865,201
11388,100.99,200
11389,110.3775,199
11390,103.8125,198
11391,96.3,197
11392,119.7575,196
11393,89.765,195
11394,99.85,194
11395,90.59,193
11396,94.9475,192
11397,95.015,191
11398,93.8875,190
11399,89.03,189
11400,82.015,188
11401,100.9575,187
11402,100.89,186
11403,97.1975,185
11404,89.5225,184
11405,102.36,183
11406,95.8475,182
11407,78.0475,181
11408,94.41,180
11409,91.92,179
11410,91.265,178
11411,95.2725,177
11412,93.7375,176
11413,90.2975,175
11414,93.5425,174
11415,92.8025,173
11416,85.4975,172
11417,98.085,171
11418,92.3875,170
11419,99.5625,169
11420,92.6,168
11421,97.26,167
11422,91.9425,166
11423,90.5675,165
11424,93.61,164
11425,83.7475,163
11426,76.6775,162
11427,105.5925,161
11428,119.0775,160
11429,105.5775,159
11430,103.77,158
11431,98.59,157
11432,112.71,156
11433,76.0225,155
11434,80.845,154
11435,91.1025,153
11436,106.2175,152
11437,96.9875,151
11438,106.9,150
11439,87.78,149
11440,76.195,148
11441,95.8525,147
11442,81.3825,146
11443,90.4275,145
11444,68.6475,144
11445,118.7925,143
11446,107.4775,142
11447,91.3875,141
11448,86.4075,140
11449,90.305,139
11450,82.725,138
11451,101.53,137
11452,105.2025,136
11453,175.135,173
11454,192.105,172
11455,193.6,171
11456,208.195,170
11457,188.815,169
11458,191.93,168
11459,186.0575,167
11460,193.63,166
11461,209.6375,165
11462,179.555,164
11463,198.8775,163
11464,202.9325,162
11465,184.285,161
11466,211.505,160
11467,183.13,159
11468,192.83,158
11469,180.8575,157
11470,190.7425,156
11471,172.9275,155
11472,183.5725,154
11473,176.4125,153
11474,180.025,152
11475,189.96,151
11476,195.7425,150
11477,186.785,149
11478,182.6175,148
11479,186.975,147
11480,187.79,146
11481,208.5125,145
11482,165.5475,144
11483,163.2375,143
11484,181.7525,142
11485,171.4575,141
11486,177.6775,140
11487,170.2925,139
11488,178.7775,138
11489,193.8175,137
11490,161.455,136
11491,157.5675,135
11492,166.21,134
11493,166.8275,133
11494,160.395,132
11495,159.035,131
11496,158.3675,130
11497,182.0725,129
11498,154.2575,128
11499,156.4125,127
11500,154.3675,126
11501,153.895,125
11502,149.0675,124
11503,153.8925,123
11504,171.1875,122
11505,156.1975,121
